fpr,tpr
0.0024423196840573686,0.10204081632653061
0.0024423196840573686,0.10221827861579415
0.002494283932654334,0.10221827861579415
0.002494283932654334,0.1031055900621118
0.002546248181251299,0.1031055900621118
0.002546248181251299,0.104170363797693
0.0025982124298482645,0.104170363797693
0.0025982124298482645,0.10434782608695652
0.0025982124298482645,0.10470275066548358
0.0025982124298482645,0.10505767524401065
0.00265017667844523,0.10505767524401065
0.00265017667844523,0.10771960958296362
0.00265017667844523,0.10878438331854481
0.00265017667844523,0.109849157054126
0.00265017667844523,0.11020408163265306
0.00265017667844523,0.11393078970718722
0.00265017667844523,0.11428571428571428
0.00265017667844523,0.11464063886424135
0.0027021409270421948,0.11464063886424135
0.0027021409270421948,0.11517302573203195
0.00275410517563916,0.11517302573203195
0.00275410517563916,0.11641526175687666
